Loading Anaconda 3 2024.02-1
ppo_baseline_cf_obs15_shuffle_v9_seed1 obs shape: (15, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_obs15_shuffle_v9_seed1_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 14.9     |
|    ep_rew_mean     | 1.37     |
| time/              |          |
|    fps             | 342      |
|    iterations      | 1        |
|    time_elapsed    | 47       |
|    total_timesteps | 16384    |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 15.5         |
|    ep_rew_mean          | 1.47         |
| time/                   |              |
|    fps                  | 327          |
|    iterations           | 2            |
|    time_elapsed         | 100          |
|    total_timesteps      | 32768        |
| train/                  |              |
|    approx_kl            | 0.0020022518 |
|    clip_fraction        | 0.0202       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | -0.00401     |
|    learning_rate        | 0.0003       |
|    loss                 | 1.08         |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00174     |
|    std                  | 1            |
|    value_loss           | 4.46         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.1        |
|    ep_rew_mean          | 1.69        |
| time/                   |             |
|    fps                  | 326         |
|    iterations           | 3           |
|    time_elapsed         | 150         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.013547589 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.39       |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.267       |
|    n_updates            | 20          |
|    policy_gradient_loss | -0.017      |
|    std                  | 0.97        |
|    value_loss           | 0.717       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17          |
|    ep_rew_mean          | 1.83        |
| time/                   |             |
|    fps                  | 331         |
|    iterations           | 4           |
|    time_elapsed         | 197         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.012030583 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.37       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.255       |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0161     |
|    std                  | 0.947       |
|    value_loss           | 0.453       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 19.7        |
|    ep_rew_mean          | 1.86        |
| time/                   |             |
|    fps                  | 334         |
|    iterations           | 5           |
|    time_elapsed         | 244         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.013487577 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.33       |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.254       |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.916       |
|    value_loss           | 0.699       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 19.5        |
|    ep_rew_mean          | 2.23        |
| time/                   |             |
|    fps                  | 338         |
|    iterations           | 6           |
|    time_elapsed         | 290         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.013506873 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.3        |
|    explained_variance   | 0.876       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.318       |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.00887    |
|    std                  | 0.881       |
|    value_loss           | 0.907       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 31.4        |
|    ep_rew_mean          | 0.331       |
| time/                   |             |
|    fps                  | 341         |
|    iterations           | 7           |
|    time_elapsed         | 335         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.014400305 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.25       |
|    explained_variance   | 0.743       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.285       |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.00808    |
|    std                  | 0.842       |
|    value_loss           | 1.22        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52          |
|    ep_rew_mean          | -4.21       |
| time/                   |             |
|    fps                  | 344         |
|    iterations           | 8           |
|    time_elapsed         | 380         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.010139926 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.22       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.523       |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.00732    |
|    std                  | 0.812       |
|    value_loss           | 1.4         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 65.2         |
|    ep_rew_mean          | -5.59        |
| time/                   |              |
|    fps                  | 349          |
|    iterations           | 9            |
|    time_elapsed         | 422          |
|    total_timesteps      | 147456       |
| train/                  |              |
|    approx_kl            | 0.0063309437 |
|    clip_fraction        | 0.0806       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.2         |
|    explained_variance   | 0.915        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.463        |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00738     |
|    std                  | 0.801        |
|    value_loss           | 1.32         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 73          |
|    ep_rew_mean          | -5.83       |
| time/                   |             |
|    fps                  | 352         |
|    iterations           | 10          |
|    time_elapsed         | 464         |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.008894263 |
