Loading Anaconda 3 2024.02-1
ppo_baseline_cf_obs20_dense_v12_seed0 obs shape: (20, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_obs20_dense_v12_seed0_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 12       |
|    ep_rew_mean     | -0.834   |
| time/              |          |
|    fps             | 110      |
|    iterations      | 1        |
|    time_elapsed    | 73       |
|    total_timesteps | 8192     |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 12.2         |
|    ep_rew_mean          | -0.905       |
| time/                   |              |
|    fps                  | 109          |
|    iterations           | 2            |
|    time_elapsed         | 150          |
|    total_timesteps      | 16384        |
| train/                  |              |
|    approx_kl            | 0.0035841884 |
|    clip_fraction        | 0.0171       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | -0.0495      |
|    learning_rate        | 0.0003       |
|    loss                 | 0.249        |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.0013      |
|    std                  | 1            |
|    value_loss           | 2.77         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 12.5        |
|    ep_rew_mean          | -0.833      |
| time/                   |             |
|    fps                  | 108         |
|    iterations           | 3           |
|    time_elapsed         | 227         |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.010016545 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.42       |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0593      |
|    n_updates            | 20          |
|    policy_gradient_loss | -0.013      |
|    std                  | 1.01        |
|    value_loss           | 0.19        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13          |
|    ep_rew_mean          | -0.837      |
| time/                   |             |
|    fps                  | 109         |
|    iterations           | 4           |
|    time_elapsed         | 300         |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.012532584 |
|    clip_fraction        | 0.17        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.41       |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0119      |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0169     |
|    std                  | 0.987       |
|    value_loss           | 0.0915      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13.6        |
|    ep_rew_mean          | -0.596      |
| time/                   |             |
|    fps                  | 108         |
|    iterations           | 5           |
|    time_elapsed         | 377         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.012359567 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.38       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0085     |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0179     |
|    std                  | 0.957       |
|    value_loss           | 0.0626      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 13.8        |
|    ep_rew_mean          | -0.73       |
| time/                   |             |
|    fps                  | 108         |
|    iterations           | 6           |
|    time_elapsed         | 455         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.016421719 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.35       |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00877     |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.0204     |
|    std                  | 0.917       |
|    value_loss           | 0.0574      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
