Loading Anaconda 3 2024.02-1
SCENARIO_NAME=cf_v2
EXP_VERSION=v12
TOTAL_TIMESTEPS=1000000
N_ENVS=4
DEEPSETS_HIDDEN=64
ppo_deepsets_cf_v2_v12_seed0 obs shape: (5, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_deepsets_cf_v2_v12_seed0_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 17.6     |
|    ep_rew_mean     | 3.36     |
| time/              |          |
|    fps             | 300      |
|    iterations      | 1        |
|    time_elapsed    | 27       |
|    total_timesteps | 8192     |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.1        |
|    ep_rew_mean          | 3.42        |
| time/                   |             |
|    fps                  | 292         |
|    iterations           | 2           |
|    time_elapsed         | 56          |
|    total_timesteps      | 16384       |
| train/                  |             |
|    approx_kl            | 0.003244648 |
|    clip_fraction        | 0.0217      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.41       |
|    explained_variance   | 0.00962     |
|    learning_rate        | 0.0003      |
|    loss                 | 0.152       |
|    n_updates            | 10          |
|    policy_gradient_loss | -0.00163    |
|    std                  | 0.984       |
|    value_loss           | 1.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 19.6        |
|    ep_rew_mean          | 3.81        |
| time/                   |             |
|    fps                  | 283         |
|    iterations           | 3           |
|    time_elapsed         | 86          |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.012351498 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.37       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0746      |
|    n_updates            | 20          |
|    policy_gradient_loss | -0.0169     |
|    std                  | 0.942       |
|    value_loss           | 0.262       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 21.4       |
|    ep_rew_mean          | 4.17       |
| time/                   |            |
|    fps                  | 283        |
|    iterations           | 4          |
|    time_elapsed         | 115        |
|    total_timesteps      | 32768      |
| train/                  |            |
|    approx_kl            | 0.02511111 |
|    clip_fraction        | 0.291      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.34      |
|    explained_variance   | 0.99       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.126      |
|    n_updates            | 30         |
|    policy_gradient_loss | -0.0353    |
|    std                  | 0.921      |
|    value_loss           | 0.208      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.6        |
|    ep_rew_mean          | 3.88        |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 5           |
|    time_elapsed         | 143         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.018319637 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.855       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0946      |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0126     |
|    std                  | 0.878       |
|    value_loss           | 0.659       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.1        |
|    ep_rew_mean          | 2.55        |
| time/                   |             |
|    fps                  | 285         |
|    iterations           | 6           |
|    time_elapsed         | 172         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.013740506 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.27       |
|    explained_variance   | 0.535       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.23        |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.84        |
|    value_loss           | 2.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 74.1        |
|    ep_rew_mean          | 1.91        |
| time/                   |             |
|    fps                  | 286         |
|    iterations           | 7           |
|    time_elapsed         | 200         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.011246759 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.24       |
|    explained_variance   | 0.75        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.33        |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.822       |
|    value_loss           | 3.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 91          |
|    ep_rew_mean          | 7.48        |
| time/                   |             |
|    fps                  | 288         |
|    iterations           | 8           |
|    time_elapsed         | 227         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.011561044 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.22       |
|    explained_variance   | 0.907       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.1         |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.012      |
|    std                  | 0.821       |
|    value_loss           | 2.57        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 101        |
|    ep_rew_mean          | 15.8       |
| time/                   |            |
|    fps                  | 290        |
|    iterations           | 9          |
|    time_elapsed         | 253        |
|    total_timesteps      | 73728      |
| train/                  |            |
|    approx_kl            | 0.01957329 |
