Loading Anaconda 3 2024.02-1
ppo_baseline_cf_obs15_v9_seed1 obs shape: (15, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_obs15_v9_seed1_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 14.9     |
|    ep_rew_mean     | 1.38     |
| time/              |          |
|    fps             | 303      |
|    iterations      | 1        |
|    time_elapsed    | 53       |
|    total_timesteps | 16384    |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 15.3        |
|    ep_rew_mean          | 1.44        |
| time/                   |             |
|    fps                  | 291         |
|    iterations           | 2           |
|    time_elapsed         | 112         |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.002423744 |
|    clip_fraction        | 0.0119      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.42       |
|    explained_variance   | -0.00734    |
|    learning_rate        | 0.0003      |
|    loss                 | 0.143       |
|    n_updates            | 10          |
|    policy_gradient_loss | -0.000899   |
|    std                  | 0.999       |
|    value_loss           | 2.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 16.4        |
|    ep_rew_mean          | 1.75        |
| time/                   |             |
|    fps                  | 288         |
|    iterations           | 3           |
|    time_elapsed         | 170         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.010877164 |
|    clip_fraction        | 0.162       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.41       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0144      |
|    n_updates            | 20          |
|    policy_gradient_loss | -0.0168     |
|    std                  | 0.991       |
|    value_loss           | 0.126       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | 1.87        |
| time/                   |             |
|    fps                  | 287         |
|    iterations           | 4           |
|    time_elapsed         | 228         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.020784223 |
|    clip_fraction        | 0.282       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.37       |
|    explained_variance   | 0.993       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0111      |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0323     |
|    std                  | 0.943       |
