Loading Anaconda 3 2024.02-1
ppo_baseline_cf_obs15_stopgo_v12_seed0 obs shape: (15, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_obs15_stopgo_v12_seed0_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 14.8     |
|    ep_rew_mean     | 1.36     |
| time/              |          |
|    fps             | 146      |
|    iterations      | 1        |
|    time_elapsed    | 55       |
|    total_timesteps | 8192     |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 15.5         |
|    ep_rew_mean          | 1.56         |
| time/                   |              |
|    fps                  | 142          |
|    iterations           | 2            |
|    time_elapsed         | 114          |
|    total_timesteps      | 16384        |
| train/                  |              |
|    approx_kl            | 0.0010866881 |
|    clip_fraction        | 0.00969      |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | -0.00829     |
|    learning_rate        | 0.0003       |
|    loss                 | 0.224        |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.000253    |
|    std                  | 1            |
|    value_loss           | 3.83         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 15.9         |
|    ep_rew_mean          | 1.65         |
| time/                   |              |
|    fps                  | 142          |
|    iterations           | 3            |
|    time_elapsed         | 172          |
|    total_timesteps      | 24576        |
| train/                  |              |
|    approx_kl            | 0.0135135995 |
|    clip_fraction        | 0.194        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.41        |
|    explained_variance   | 0.974        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0829       |
|    n_updates            | 20           |
|    policy_gradient_loss | -0.0211      |
|    std                  | 0.987        |
|    value_loss           | 0.249        |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 17.6       |
|    ep_rew_mean          | 1.84       |
| time/                   |            |
|    fps                  | 142        |
|    iterations           | 4          |
|    time_elapsed         | 229        |
|    total_timesteps      | 32768      |
| train/                  |            |
|    approx_kl            | 0.01831092 |
|    clip_fraction        | 0.232      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.38      |
|    explained_variance   | 0.988      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0364     |
|    n_updates            | 30         |
|    policy_gradient_loss | -0.0266    |
|    std                  | 0.949      |
|    value_loss           | 0.143      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 20.8        |
|    ep_rew_mean          | 1.82        |
| time/                   |             |
|    fps                  | 142         |
|    iterations           | 5           |
|    time_elapsed         | 286         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.023334686 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.32       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0244      |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0313     |
|    std                  | 0.886       |
|    value_loss           | 0.137       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 30.9       |
|    ep_rew_mean          | 0.309      |
| time/                   |            |
|    fps                  | 144        |
|    iterations           | 6          |
|    time_elapsed         | 340        |
|    total_timesteps      | 49152      |
| train/                  |            |
|    approx_kl            | 0.02093694 |
|    clip_fraction        | 0.199      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.26      |
|    explained_variance   | 0.584      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.585      |
|    n_updates            | 50         |
|    policy_gradient_loss | -0.00841   |
|    std                  | 0.828      |
|    value_loss           | 1.31       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.7        |
|    ep_rew_mean          | -3.16       |
| time/                   |             |
|    fps                  | 145         |
|    iterations           | 7           |
|    time_elapsed         | 395         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.008935623 |
|    clip_fraction        | 0.0806      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.21       |
|    explained_variance   | 0.0327      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.787       |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.00545    |
|    std                  | 0.802       |
|    value_loss           | 3.31        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 67.6        |
|    ep_rew_mean          | -6.28       |
| time/                   |             |
|    fps                  | 146         |
|    iterations           | 8           |
|    time_elapsed         | 446         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.005777086 |
|    clip_fraction        | 0.0546      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.18       |
|    explained_variance   | 0.596       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.56        |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.00302    |
|    std                  | 0.78        |
|    value_loss           | 2.43        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 93.2         |
|    ep_rew_mean          | -9.63        |
| time/                   |              |
|    fps                  | 146          |
|    iterations           | 9            |
|    time_elapsed         | 502          |
|    total_timesteps      | 73728        |
| train/                  |              |
|    approx_kl            | 0.0058672186 |
|    clip_fraction        | 0.0545       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.15        |
|    explained_variance   | 0.836        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.589        |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00359     |
|    std                  | 0.764        |
|    value_loss           | 1.47         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 80.2        |
|    ep_rew_mean          | -7.63       |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 10          |
|    time_elapsed         | 556         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.006980367 |
|    clip_fraction        | 0.0632      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.13       |
|    explained_variance   | 0.91        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.317       |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.00444    |
|    std                  | 0.742       |
|    value_loss           | 1.34        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 45.7       |
|    ep_rew_mean          | -1.17      |
| time/                   |            |
|    fps                  | 147        |
|    iterations           | 11         |
|    time_elapsed         | 612        |
|    total_timesteps      | 90112      |
| train/                  |            |
|    approx_kl            | 0.00893209 |
|    clip_fraction        | 0.0958     |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.15      |
|    explained_variance   | 0.942      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.652      |
|    n_updates            | 100        |
|    policy_gradient_loss | -0.00764   |
|    std                  | 0.776      |
|    value_loss           | 1.62       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.1        |
|    ep_rew_mean          | 1.88        |
| time/                   |             |
|    fps                  | 147         |
|    iterations           | 12          |
|    time_elapsed         | 668         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.011472947 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.19       |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.28        |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.0108     |
|    std                  | 0.807       |
|    value_loss           | 1.83        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 19.9         |
|    ep_rew_mean          | 2.27         |
| time/                   |              |
|    fps                  | 146          |
|    iterations           | 13           |
|    time_elapsed         | 725          |
|    total_timesteps      | 106496       |
| train/                  |              |
|    approx_kl            | 0.0056643235 |
|    clip_fraction        | 0.0624       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.2         |
|    explained_variance   | 0.979        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.527        |
|    n_updates            | 120          |
|    policy_gradient_loss | -0.00441     |
|    std                  | 0.796        |
|    value_loss           | 1.01         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 21.3         |
|    ep_rew_mean          | 2.52         |
| time/                   |              |
|    fps                  | 145          |
|    iterations           | 14           |
|    time_elapsed         | 786          |
|    total_timesteps      | 114688       |
| train/                  |              |
|    approx_kl            | 0.0061336216 |
|    clip_fraction        | 0.0775       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.17        |
|    explained_variance   | 0.984        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0738       |
|    n_updates            | 130          |
|    policy_gradient_loss | -0.00376     |
|    std                  | 0.778        |
|    value_loss           | 0.24         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 24.9        |
|    ep_rew_mean          | 2.85        |
| time/                   |             |
|    fps                  | 144         |
|    iterations           | 15          |
|    time_elapsed         | 850         |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.009090822 |
|    clip_fraction        | 0.0936      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.15       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.109       |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00682    |
|    std                  | 0.76        |
|    value_loss           | 0.409       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.5        |
|    ep_rew_mean          | 2.12        |
| time/                   |             |
|    fps                  | 144         |
|    iterations           | 16          |
|    time_elapsed         | 905         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.007399955 |
|    clip_fraction        | 0.0613      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.13       |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.433       |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00463    |
|    std                  | 0.742       |
|    value_loss           | 0.709       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 30.6        |
|    ep_rew_mean          | 2.9         |
| time/                   |             |
|    fps                  | 144         |
|    iterations           | 17          |
|    time_elapsed         | 961         |
|    total_timesteps      | 139264      |
| train/                  |             |
|    approx_kl            | 0.010053538 |
|    clip_fraction        | 0.0882      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.08       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.256       |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.00937    |
|    std                  | 0.699       |
|    value_loss           | 0.663       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 28.2         |
|    ep_rew_mean          | 3.15         |
| time/                   |              |
|    fps                  | 144          |
|    iterations           | 18           |
|    time_elapsed         | 1018         |
|    total_timesteps      | 147456       |
| train/                  |              |
|    approx_kl            | 0.0050355187 |
|    clip_fraction        | 0.0645       |
|    clip_range           | 0.2          |
