Loading Anaconda 3 2024.02-1
SCENARIO_NAME=highway_lanechange_dense_obs20
EXP_VERSION=v10_diag_ttc
TOTAL_TIMESTEPS=1000000
SEEDS=1
CONTROLLED_VEHICLES=2
N_WORLDS=4
VEC_MODE=async
TARGET_ROLLOUT_SIZE=16384
DEVICE=cpu
MODEL_DIR=runs/models
MONITOR_ROOT=runs/monitor
TB_DIR=runs/tb
ATTN_MODE=oracle
X_INDEX=1
VX_INDEX=3
ORACLE_RULE=ttc
TTC_EPS=1e-6
ppo_shared_attn_oracle_highway_lanechange_dense_obs20_v10_diag_ttc_cv2_seed1 agents: 2 agent obs shape: (20, 5) joint action space: Tuple(Box(-1.0, 1.0, (2,), float32), Box(-1.0, 1.0, (2,), float32))
ppo_shared_attn_oracle_highway_lanechange_dense_obs20_v10_diag_ttc_cv2_seed1: worlds=4, agents_per_world=2, ppo_slots=8, vec_mode=async, n_steps=2048, attn_mode=oracle, oracle_rule=ttc
Using cpu device
Logging to runs/tb/ppo_shared_attn_oracle_highway_lanechange_dense_obs20_v10_diag_ttc_cv2_seed1_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 3.32     |
|    ep_rew_mean     | 0.594    |
|    success_rate    | 0        |
| time/              |          |
|    fps             | 147      |
|    iterations      | 1        |
|    time_elapsed    | 111      |
|    total_timesteps | 16384    |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 3.88         |
|    ep_rew_mean          | 0.616        |
|    success_rate         | 0            |
| time/                   |              |
|    fps                  | 143          |
|    iterations           | 2            |
|    time_elapsed         | 229          |
|    total_timesteps      | 32768        |
| train/                  |              |
|    approx_kl            | 0.0080600735 |
|    clip_fraction        | 0.0673       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.82        |
|    explained_variance   | 0.00518      |
|    learning_rate        | 0.0003       |
|    loss                 | 0.676        |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00701     |
|    std                  | 0.985        |
|    value_loss           | 2.41         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 4.14        |
|    ep_rew_mean          | 0.849       |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 141         |
|    iterations           | 3           |
|    time_elapsed         | 348         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.010119989 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.8        |
|    explained_variance   | 0.136       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.61        |
|    n_updates            | 20          |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.975       |
|    value_loss           | 2.29        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.08       |
|    ep_rew_mean          | 1.35       |
|    success_rate         | 0          |
| time/                   |            |
|    fps                  | 140        |
|    iterations           | 4          |
|    time_elapsed         | 465        |
|    total_timesteps      | 65536      |
| train/                  |            |
|    approx_kl            | 0.01600846 |
|    clip_fraction        | 0.159      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.73      |
|    explained_variance   | 0.101      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.32       |
|    n_updates            | 30         |
|    policy_gradient_loss | -0.0117    |
|    std                  | 0.943      |
|    value_loss           | 2.21       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 6.38        |
|    ep_rew_mean          | 1.81        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 141         |
|    iterations           | 5           |
|    time_elapsed         | 579         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.019163614 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.68       |
|    explained_variance   | 0.104       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.97        |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0137     |
|    std                  | 0.922       |
|    value_loss           | 1.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 8.26        |
|    ep_rew_mean          | 2.63        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 142         |
|    iterations           | 6           |
|    time_elapsed         | 688         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.026048899 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.0935      |
|    learning_rate        | 0.0003      |
|    loss                 | 1.09        |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.0175     |
|    std                  | 0.887       |
|    value_loss           | 2           |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 9.52        |
|    ep_rew_mean          | 2.91        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 144         |
|    iterations           | 7           |
|    time_elapsed         | 794         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.020869223 |
|    clip_fraction        | 0.197       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.51       |
|    explained_variance   | 0.108       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.23        |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.0136     |
|    std                  | 0.857       |
|    value_loss           | 3.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 14.9        |
