Loading Anaconda 3 2024.02-1
ppo_baseline_highway_lanechange_dense_obs20_v6_seed2 obs shape: (20, 5) action space: Box(-1.0, 1.0, (2,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_highway_lanechange_dense_obs20_v6_seed2_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 155      |
|    ep_rew_mean     | 7.91     |
| time/              |          |
|    fps             | 12       |
|    iterations      | 1        |
|    time_elapsed    | 1269     |
|    total_timesteps | 16384    |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | 6.31        |
| time/                   |             |
|    fps                  | 12          |
|    iterations           | 2           |
|    time_elapsed         | 2543        |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.003833314 |
|    clip_fraction        | 0.0313      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | -0.0929     |
|    learning_rate        | 0.0003      |
|    loss                 | 0.762       |
|    n_updates            | 10          |
|    policy_gradient_loss | -0.00267    |
|    std                  | 0.994       |
|    value_loss           | 1.21        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 154          |
|    ep_rew_mean          | 7.77         |
| time/                   |              |
|    fps                  | 12           |
|    iterations           | 3            |
|    time_elapsed         | 3788         |
|    total_timesteps      | 49152        |
| train/                  |              |
|    approx_kl            | 0.0050894413 |
|    clip_fraction        | 0.0336       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.81        |
|    explained_variance   | 0.232        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.69         |
|    n_updates            | 20           |
|    policy_gradient_loss | -0.00229     |
|    std                  | 0.985        |
|    value_loss           | 1.02         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 155          |
|    ep_rew_mean          | 8.25         |
| time/                   |              |
|    fps                  | 13           |
|    iterations           | 4            |
|    time_elapsed         | 5032         |
|    total_timesteps      | 65536        |
| train/                  |              |
|    approx_kl            | 0.0035453995 |
|    clip_fraction        | 0.028        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.8         |
|    explained_variance   | 0.239        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.667        |
|    n_updates            | 30           |
|    policy_gradient_loss | -0.0025      |
|    std                  | 0.982        |
|    value_loss           | 1.44         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 154          |
|    ep_rew_mean          | 7.67         |
| time/                   |              |
|    fps                  | 13           |
|    iterations           | 5            |
|    time_elapsed         | 6281         |
|    total_timesteps      | 81920        |
| train/                  |              |
|    approx_kl            | 0.0034607733 |
|    clip_fraction        | 0.03         |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.8         |
|    explained_variance   | 0.287        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.598        |
|    n_updates            | 40           |
|    policy_gradient_loss | -0.00242     |
|    std                  | 0.978        |
|    value_loss           | 1.67         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 154         |
|    ep_rew_mean          | 8.86        |
| time/                   |             |
|    fps                  | 13          |
|    iterations           | 6           |
|    time_elapsed         | 7528        |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.004124075 |
|    clip_fraction        | 0.0354      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.77       |
|    explained_variance   | 0.283       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.437       |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.00293    |
|    std                  | 0.962       |
|    value_loss           | 1.41        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 155          |
|    ep_rew_mean          | 8.53         |
| time/                   |              |
|    fps                  | 13           |
|    iterations           | 7            |
|    time_elapsed         | 8770         |
|    total_timesteps      | 114688       |
| train/                  |              |
|    approx_kl            | 0.0050629163 |
|    clip_fraction        | 0.0463       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | 0.298        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.19         |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.00338     |
|    std                  | 0.955        |
|    value_loss           | 1.9          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 157         |
|    ep_rew_mean          | 11.1        |
| time/                   |             |
|    fps                  | 13          |
|    iterations           | 8           |
|    time_elapsed         | 10007       |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.004880828 |
|    clip_fraction        | 0.0428      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 0.271       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.619       |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.00378    |
|    std                  | 0.953       |
|    value_loss           | 1.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | 11.1        |
| time/                   |             |
|    fps                  | 13          |
|    iterations           | 9           |
|    time_elapsed         | 11240       |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.004179978 |
|    clip_fraction        | 0.0351      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.309       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.19        |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.00331    |
|    std                  | 0.943       |
|    value_loss           | 2.03        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 158          |
|    ep_rew_mean          | 13.4         |
| time/                   |              |
|    fps                  | 13           |
|    iterations           | 10           |
|    time_elapsed         | 12472        |
|    total_timesteps      | 163840       |
| train/                  |              |
|    approx_kl            | 0.0039038723 |
|    clip_fraction        | 0.0356       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.73        |
|    explained_variance   | 0.298        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.03         |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.0027      |
|    std                  | 0.947        |
|    value_loss           | 2.28         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 154         |
|    ep_rew_mean          | 13.3        |
| time/                   |             |
|    fps                  | 13          |
|    iterations           | 11          |
|    time_elapsed         | 13701       |
|    total_timesteps      | 180224      |
| train/                  |             |
|    approx_kl            | 0.005847424 |
|    clip_fraction        | 0.055       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | 0.3         |
|    learning_rate        | 0.0003      |
|    loss                 | 1.41        |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.00366    |
|    std                  | 0.944       |
|    value_loss           | 2.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | 14.5        |
| time/                   |             |
|    fps                  | 13          |
|    iterations           | 12          |
|    time_elapsed         | 14935       |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.006475271 |
|    clip_fraction        | 0.0593      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.334       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.802       |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.00485    |
|    std                  | 0.934       |
|    value_loss           | 2.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | 16.4        |
| time/                   |             |
|    fps                  | 13          |
|    iterations           | 13          |
|    time_elapsed         | 16172       |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.008968797 |
|    clip_fraction        | 0.0772      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.327       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.58        |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00654    |
|    std                  | 0.909       |
|    value_loss           | 2.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 157         |
|    ep_rew_mean          | 17.9        |
| time/                   |             |
|    fps                  | 13          |
|    iterations           | 14          |
|    time_elapsed         | 17406       |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.007445908 |
|    clip_fraction        | 0.0693      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.368       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.788       |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.0049     |
|    std                  | 0.883       |
|    value_loss           | 3.37        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 158          |
|    ep_rew_mean          | 20.8         |
| time/                   |              |
|    fps                  | 13           |
|    iterations           | 15           |
|    time_elapsed         | 18638        |
|    total_timesteps      | 245760       |
| train/                  |              |
|    approx_kl            | 0.0066415425 |
|    clip_fraction        | 0.0605       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.57        |
|    explained_variance   | 0.393        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.12         |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00428     |
|    std                  | 0.87         |
|    value_loss           | 3.39         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | 23.9        |
| time/                   |             |
|    fps                  | 13          |
|    iterations           | 16          |
|    time_elapsed         | 19864       |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.008130837 |
|    clip_fraction        | 0.0712      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | 0.343       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.99        |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00492    |
|    std                  | 0.851       |
|    value_loss           | 3.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | 28.7        |
| time/                   |             |
|    fps                  | 13          |
|    iterations           | 17          |
|    time_elapsed         | 21083       |
|    total_timesteps      | 278528      |
| train/                  |             |
