Loading Anaconda 3 2024.02-1
SCENARIO_NAME=cf_obs20_dense
EXP_VERSION=v9
TOTAL_TIMESTEPS=1000000
N_ENVS=8
DEEPSETS_HIDDEN=64
ppo_deepsets_cf_obs20_dense_v9_seed0 obs shape: (20, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_deepsets_cf_obs20_dense_v9_seed0_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 11.9     |
|    ep_rew_mean     | -0.875   |
| time/              |          |
|    fps             | 282      |
|    iterations      | 1        |
|    time_elapsed    | 58       |
|    total_timesteps | 16384    |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 11.9         |
|    ep_rew_mean          | -0.935       |
| time/                   |              |
|    fps                  | 268          |
|    iterations           | 2            |
|    time_elapsed         | 121          |
|    total_timesteps      | 32768        |
| train/                  |              |
|    approx_kl            | 0.0030630839 |
|    clip_fraction        | 0.0196       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.00547      |
|    learning_rate        | 0.0003       |
|    loss                 | 0.174        |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.000941    |
|    std                  | 0.992        |
|    value_loss           | 1.01         |
------------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 12.4      |
|    ep_rew_mean          | -0.891    |
| time/                   |           |
|    fps                  | 266       |
|    iterations           | 3         |
|    time_elapsed         | 184       |
|    total_timesteps      | 49152     |
| train/                  |           |
|    approx_kl            | 0.0157307 |
|    clip_fraction        | 0.148     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.44     |
|    explained_variance   | 0.964     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0141    |
|    n_updates            | 20        |
|    policy_gradient_loss | -0.0121   |
|    std                  | 1.04      |
|    value_loss           | 0.119     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 12.9        |
|    ep_rew_mean          | -0.837      |
| time/                   |             |
|    fps                  | 264         |
|    iterations           | 4           |
|    time_elapsed         | 247         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.013707866 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.49       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0341      |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0161     |
|    std                  | 1.09        |
|    value_loss           | 0.0788      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 14          |
|    ep_rew_mean          | -0.585      |
| time/                   |             |
|    fps                  | 264         |
|    iterations           | 5           |
|    time_elapsed         | 309         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.021618638 |
|    clip_fraction        | 0.229       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.44       |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0242      |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0277     |
|    std                  | 1.01        |
