Loading Anaconda 3 2024.02-1
ppo_baseline_cf_obs15_stopgo_v8_seed1 obs shape: (15, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_obs15_stopgo_v8_seed1_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 14.9     |
|    ep_rew_mean     | 1.38     |
| time/              |          |
|    fps             | 366      |
|    iterations      | 1        |
|    time_elapsed    | 44       |
|    total_timesteps | 16384    |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 15.3        |
|    ep_rew_mean          | 1.44        |
| time/                   |             |
|    fps                  | 351         |
|    iterations           | 2           |
|    time_elapsed         | 93          |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.002423744 |
|    clip_fraction        | 0.0119      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.42       |
|    explained_variance   | -0.00734    |
|    learning_rate        | 0.0003      |
|    loss                 | 0.143       |
|    n_updates            | 10          |
|    policy_gradient_loss | -0.000899   |
|    std                  | 0.999       |
|    value_loss           | 2.05        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 16.2       |
|    ep_rew_mean          | 1.69       |
| time/                   |            |
|    fps                  | 351        |
|    iterations           | 3          |
|    time_elapsed         | 140        |
|    total_timesteps      | 49152      |
| train/                  |            |
|    approx_kl            | 0.01235472 |
|    clip_fraction        | 0.165      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.41      |
|    explained_variance   | 0.98       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0155     |
|    n_updates            | 20         |
|    policy_gradient_loss | -0.0169    |
|    std                  | 0.982      |
|    value_loss           | 0.127      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 17.3        |
|    ep_rew_mean          | 1.85        |
| time/                   |             |
|    fps                  | 351         |
|    iterations           | 4           |
|    time_elapsed         | 186         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.020087445 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.36       |
|    explained_variance   | 0.993       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0281      |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0289     |
