Loading Anaconda 3 2024.02-1
SCENARIO_NAME=cf_v2
EXP_VERSION=v12
TOTAL_TIMESTEPS=1000000
N_ENVS=4
ATTN_MODE=uniform
X_INDEX=1
VX_INDEX=3
ORACLE_RULE=leader_x
TTC_EPS=1e-6
ppo_attn_uniform_cf_v2_v12_seed2 obs shape: (5, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_attn_uniform_cf_v2_v12_seed2_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 17.1     |
|    ep_rew_mean     | 3.26     |
| time/              |          |
|    fps             | 218      |
|    iterations      | 1        |
|    time_elapsed    | 37       |
|    total_timesteps | 8192     |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 18           |
|    ep_rew_mean          | 3.38         |
| time/                   |              |
|    fps                  | 207          |
|    iterations           | 2            |
|    time_elapsed         | 78           |
|    total_timesteps      | 16384        |
| train/                  |              |
|    approx_kl            | 0.0032968493 |
|    clip_fraction        | 0.0278       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.42        |
|    explained_variance   | 0.000288     |
|    learning_rate        | 0.0003       |
|    loss                 | 0.208        |
|    n_updates            | 10           |
|    policy_gradient_loss | -0.00135     |
|    std                  | 0.997        |
|    value_loss           | 2.15         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 19.3        |
|    ep_rew_mean          | 3.7         |
| time/                   |             |
|    fps                  | 204         |
|    iterations           | 3           |
|    time_elapsed         | 120         |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.012519211 |
|    clip_fraction        | 0.178       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.4        |
|    explained_variance   | 0.973       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.126       |
|    n_updates            | 20          |
|    policy_gradient_loss | -0.0179     |
|    std                  | 0.967       |
|    value_loss           | 0.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22          |
|    ep_rew_mean          | 4           |
| time/                   |             |
|    fps                  | 203         |
|    iterations           | 4           |
|    time_elapsed         | 161         |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.011474006 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.39       |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.113       |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0222     |
|    std                  | 0.974       |
|    value_loss           | 0.364       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 26.1        |
|    ep_rew_mean          | 4.47        |
| time/                   |             |
|    fps                  | 203         |
|    iterations           | 5           |
|    time_elapsed         | 201         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.018924886 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.36       |
|    explained_variance   | 0.841       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.446       |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0123     |
|    std                  | 0.922       |
|    value_loss           | 1.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.4        |
|    ep_rew_mean          | 3.21        |
| time/                   |             |
|    fps                  | 204         |
|    iterations           | 6           |
|    time_elapsed         | 239         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.016335737 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.31       |
|    explained_variance   | 0.699       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.813       |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.884       |
|    value_loss           | 1.96        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 75.4         |
|    ep_rew_mean          | 5.43         |
| time/                   |              |
|    fps                  | 205          |
|    iterations           | 7            |
|    time_elapsed         | 278          |
|    total_timesteps      | 57344        |
| train/                  |              |
|    approx_kl            | 0.0085859075 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.28        |
|    explained_variance   | 0.606        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.36         |
|    n_updates            | 60           |
|    policy_gradient_loss | -0.00983     |
|    std                  | 0.859        |
|    value_loss           | 4.33         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 98.4        |
|    ep_rew_mean          | 10.7        |
| time/                   |             |
|    fps                  | 204         |
|    iterations           | 8           |
|    time_elapsed         | 320         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.011446226 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.8         |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.0139     |
|    std                  | 0.849       |
|    value_loss           | 3.77        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 108         |
|    ep_rew_mean          | 19.4        |
| time/                   |             |
|    fps                  | 204         |
|    iterations           | 9           |
|    time_elapsed         | 359         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.020026648 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.24       |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.51        |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.0266     |
|    std                  | 0.832       |
|    value_loss           | 2.89        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 27.7        |
| time/                   |             |
|    fps                  | 207         |
|    iterations           | 10          |
|    time_elapsed         | 395         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.025301825 |
|    clip_fraction        | 0.287       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.19       |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.11        |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.0309     |
|    std                  | 0.785       |
|    value_loss           | 2.5         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_rew_mean          | 33.4        |
| time/                   |             |
|    fps                  | 207         |
|    iterations           | 11          |
|    time_elapsed         | 434         |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.017542996 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.15       |
|    explained_variance   | 0.837       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.735       |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.0283     |
|    std                  | 0.753       |
|    value_loss           | 1.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 34.7        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 12          |
|    time_elapsed         | 472         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.013587467 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.09       |
|    explained_variance   | 0.715       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.0111     |
|    std                  | 0.714       |
|    value_loss           | 1.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 31.6        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 13          |
|    time_elapsed         | 510         |
|    total_timesteps      | 106496      |
| train/                  |             |
|    approx_kl            | 0.006748654 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.08       |
|    explained_variance   | 0.51        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.256       |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00143    |
|    std                  | 0.709       |
|    value_loss           | 3.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 34.6        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 14          |
|    time_elapsed         | 547         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.009571279 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.08       |
|    explained_variance   | 0.382       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.61        |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00723    |
|    std                  | 0.71        |
|    value_loss           | 8.44        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 126        |
|    ep_rew_mean          | 36.9       |
| time/                   |            |
|    fps                  | 209        |
|    iterations           | 15         |
|    time_elapsed         | 585        |
|    total_timesteps      | 122880     |
| train/                  |            |
|    approx_kl            | 0.00902836 |
|    clip_fraction        | 0.104      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.06      |
|    explained_variance   | 0.601      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.246      |
|    n_updates            | 140        |
|    policy_gradient_loss | -0.00654   |
|    std                  | 0.689      |
|    value_loss           | 2.52       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 37.1        |
| time/                   |             |
|    fps                  | 210         |
|    iterations           | 16          |
|    time_elapsed         | 623         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.008212825 |
|    clip_fraction        | 0.0786      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.04       |
|    explained_variance   | 0.888       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0965      |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.000476   |
|    std                  | 0.674       |
|    value_loss           | 0.363       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 126          |
|    ep_rew_mean          | 36.5         |
| time/                   |              |
|    fps                  | 211          |
|    iterations           | 17           |
|    time_elapsed         | 659          |
|    total_timesteps      | 139264       |
| train/                  |              |
|    approx_kl            | 0.0043095676 |
|    clip_fraction        | 0.0682       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.03        |
|    explained_variance   | 0.922        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.149        |
|    n_updates            | 160          |
|    policy_gradient_loss | 0.00103      |
|    std                  | 0.679        |
|    value_loss           | 0.313        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 36.4        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 18          |
|    time_elapsed         | 702         |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.008688772 |
|    clip_fraction        | 0.0917      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.03       |
|    explained_variance   | 0.902       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0834      |
|    n_updates            | 170         |
|    policy_gradient_loss | 0.000962    |
|    std                  | 0.683       |
|    value_loss           | 0.284       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 126        |
|    ep_rew_mean          | 36         |
| time/                   |            |
|    fps                  | 209        |
|    iterations           | 19         |
|    time_elapsed         | 743        |
|    total_timesteps      | 155648     |
| train/                  |            |
|    approx_kl            | 0.00892177 |
|    clip_fraction        | 0.106      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.05      |
|    explained_variance   | 0.935      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.143      |
|    n_updates            | 180        |
|    policy_gradient_loss | -0.00389   |
|    std                  | 0.689      |
|    value_loss           | 0.253      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 125       |
|    ep_rew_mean          | 35.5      |
| time/                   |           |
|    fps                  | 209       |
|    iterations           | 20        |
|    time_elapsed         | 780       |
|    total_timesteps      | 163840    |
| train/                  |           |
|    approx_kl            | 0.0132431 |
|    clip_fraction        | 0.134     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.06     |
|    explained_variance   | 0.921     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0863    |
|    n_updates            | 190       |
|    policy_gradient_loss | -0.00759  |
|    std                  | 0.703     |
|    value_loss           | 0.237     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 35.3        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 21          |
|    time_elapsed         | 823         |
|    total_timesteps      | 172032      |
| train/                  |             |
|    approx_kl            | 0.011115711 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.07       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.217       |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00456    |
|    std                  | 0.705       |
|    value_loss           | 0.744       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 34.2        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 22          |
|    time_elapsed         | 861         |
|    total_timesteps      | 180224      |
| train/                  |             |
|    approx_kl            | 0.012638353 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.07       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.15        |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.00832    |
|    std                  | 0.701       |
|    value_loss           | 0.187       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 126        |
|    ep_rew_mean          | 33.4       |
| time/                   |            |
|    fps                  | 208        |
|    iterations           | 23         |
|    time_elapsed         | 903        |
|    total_timesteps      | 188416     |
| train/                  |            |
|    approx_kl            | 0.01050438 |
|    clip_fraction        | 0.119      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.06      |
|    explained_variance   | 0.769      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0337     |
|    n_updates            | 220        |
|    policy_gradient_loss | 7.47e-05   |
|    std                  | 0.697      |
|    value_loss           | 0.927      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 32.5        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 24          |
|    time_elapsed         | 944         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.011515629 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.04       |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00902     |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.0036     |
|    std                  | 0.683       |
|    value_loss           | 0.0644      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 32.7        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 25          |
|    time_elapsed         | 983         |
|    total_timesteps      | 204800      |
| train/                  |             |
|    approx_kl            | 0.027075468 |
|    clip_fraction        | 0.293       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.04       |
|    explained_variance   | 0.423       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.851       |
|    n_updates            | 240         |
|    policy_gradient_loss | 0.0101      |
|    std                  | 0.678       |
|    value_loss           | 5.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 33.9        |
| time/                   |             |
|    fps                  | 208         |
|    iterations           | 26          |
|    time_elapsed         | 1021        |
|    total_timesteps      | 212992      |
| train/                  |             |
|    approx_kl            | 0.012964189 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.02       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00167    |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00894    |
|    std                  | 0.668       |
|    value_loss           | 0.0616      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 34.9        |
| time/                   |             |
|    fps                  | 209         |
|    iterations           | 27          |
|    time_elapsed         | 1056        |
