Loading Anaconda 3 2024.02-1
ppo_baseline_cf_v2_v12_seed1 obs shape: (5, 5) action space: Box(-1.0, 1.0, (1,), float32)
Using cpu device
Logging to runs/tb/ppo_baseline_cf_v2_v12_seed1_1
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 17.4     |
|    ep_rew_mean     | 3.31     |
| time/              |          |
|    fps             | 204      |
|    iterations      | 1        |
|    time_elapsed    | 40       |
|    total_timesteps | 8192     |
---------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 17.2          |
|    ep_rew_mean          | 3.15          |
| time/                   |               |
|    fps                  | 203           |
|    iterations           | 2             |
|    time_elapsed         | 80            |
|    total_timesteps      | 16384         |
| train/                  |               |
|    approx_kl            | 0.00033495045 |
|    clip_fraction        | 0.00164       |
|    clip_range           | 0.2           |
|    entropy_loss         | -1.43         |
|    explained_variance   | 0.00133       |
|    learning_rate        | 0.0003        |
|    loss                 | 0.311         |
|    n_updates            | 10            |
|    policy_gradient_loss | 6.59e-05      |
|    std                  | 1.02          |
|    value_loss           | 5.49          |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 18.4        |
|    ep_rew_mean          | 3.51        |
| time/                   |             |
|    fps                  | 203         |
|    iterations           | 3           |
|    time_elapsed         | 121         |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.013459566 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.41       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0931      |
|    n_updates            | 20          |
|    policy_gradient_loss | -0.0202     |
|    std                  | 0.99        |
|    value_loss           | 0.251       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 20.2        |
|    ep_rew_mean          | 3.83        |
| time/                   |             |
|    fps                  | 205         |
|    iterations           | 4           |
|    time_elapsed         | 159         |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.020716945 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.39       |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0317      |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0321     |
|    std                  | 0.965       |
|    value_loss           | 0.212       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.2        |
|    ep_rew_mean          | 3.83        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 5           |
|    time_elapsed         | 191         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.025720116 |
|    clip_fraction        | 0.3         |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.34       |
|    explained_variance   | 0.939       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.277       |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0211     |
|    std                  | 0.901       |
|    value_loss           | 0.707       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 62.9       |
|    ep_rew_mean          | 0.242      |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 6          |
|    time_elapsed         | 228        |
|    total_timesteps      | 49152      |
| train/                  |            |
|    approx_kl            | 0.01812287 |
|    clip_fraction        | 0.181      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.29      |
|    explained_variance   | 0.595      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.76       |
|    n_updates            | 50         |
|    policy_gradient_loss | -0.00987   |
|    std                  | 0.862      |
|    value_loss           | 3.45       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 84          |
|    ep_rew_mean          | -5.97       |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 7           |
|    time_elapsed         | 264         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.008693708 |
|    clip_fraction        | 0.0721      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.24       |
|    explained_variance   | -0.137      |
|    learning_rate        | 0.0003      |
|    loss                 | 3.37        |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.0054     |
|    std                  | 0.82        |
|    value_loss           | 8.26        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 90.5         |
|    ep_rew_mean          | -4.63        |
| time/                   |              |
|    fps                  | 218          |
|    iterations           | 8            |
|    time_elapsed         | 299          |
|    total_timesteps      | 65536        |
| train/                  |              |
|    approx_kl            | 0.0059885066 |
|    clip_fraction        | 0.0501       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.23        |
|    explained_variance   | 0.641        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.15         |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00277     |
|    std                  | 0.822        |
|    value_loss           | 5.77         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 97          |
|    ep_rew_mean          | -2.74       |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 9           |
|    time_elapsed         | 333         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.010043855 |
|    clip_fraction        | 0.0991      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.24       |
|    explained_variance   | 0.899       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.52        |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.0072     |
|    std                  | 0.839       |
|    value_loss           | 3.25        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 85.7        |
|    ep_rew_mean          | 6.64        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 10          |
|    time_elapsed         | 370         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.015366988 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.27       |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 1           |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.0146     |
|    std                  | 0.871       |
|    value_loss           | 2.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 76.9        |
|    ep_rew_mean          | 12.7        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 11          |
|    time_elapsed         | 404         |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.016065825 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.27       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.02        |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.0192     |
|    std                  | 0.863       |
|    value_loss           | 2.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 87.1        |
|    ep_rew_mean          | 17.1        |
| time/                   |             |
|    fps                  | 223         |
|    iterations           | 12          |
|    time_elapsed         | 438         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.015093967 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 0.963       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.985       |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.0218     |
|    std                  | 0.85        |
|    value_loss           | 2.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 92.1        |
|    ep_rew_mean          | 21.9        |
| time/                   |             |
|    fps                  | 224         |
|    iterations           | 13          |
|    time_elapsed         | 474         |
|    total_timesteps      | 106496      |
| train/                  |             |
|    approx_kl            | 0.017536769 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.22       |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
